Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
59.27,1.804,270.0311
59.28,1.804,270.04914
59.28,1.804,270.04914
59.29,1.804,270.06718
59.3,1.803,270.08521
59.31,1.803,270.10324
59.32,1.803,270.12127
59.33,1.803,270.1393
59.33,1.803,270.1393
59.34,1.803,270.15733
59.35,1.803,270.17536
59.36,1.803,270.19339
59.37,1.803,270.21142
59.38,1.803,270.22945
59.38,1.803,270.22945
59.39,1.803,270.24748
59.4,1.803,270.26551
59.41,1.803,270.28354
59.42,1.803,270.30157
59.43,1.803,270.3196
59.43,1.802,270.3196
59.44,1.802,270.33762
59.45,1.802,270.35564
59.46,1.802,270.37366
59.47,1.803,270.39169
59.48,1.803,270.40972
59.48,1.803,270.40972
59.49,1.802,270.42774
59.5,1.802,270.44576
59.51,1.802,270.46378
59.52,1.802,270.4818
59.53,1.802,270.49982
59.53,1.802,270.49982
59.54,1.802,270.51784
59.55,1.802,270.53586
59.56,1.802,270.55388
59.57,1.802,270.5719
59.58,1.802,270.58992
59.58,1.802,270.58992
59.59,1.802,270.60794
59.6,1.802,270.62596
59.61,1.801,270.64397
59.62,1.801,270.66198
59.63,1.801,270.67999
59.63,1.801,270.67999
59.64,1.801,270.698
59.65,1.801,270.71601
59.66,1.801,270.73402
59.67,1.801,270.75203
59.68,1.801,270.77004
59.68,1.801,270.77004
59.69,1.801,270.78805
59.7,1.801,270.80606
59.71,1.8,270.82406
59.72,1.8,270.84206
59.73,1.8,270.86006
59.73,1.8,270.86006
59.74,1.8,270.87806
59.75,1.8,270.89606
59.76,1.8,270.91406
59.77,1.8,270.93206
59.78,1.8,270.95006
59.78,1.8,270.95006
59.79,1.8,270.96806
59.8,1.799,270.98605
59.81,1.799,271.00404
59.82,1.799,271.02203
59.83,1.799,271.04002
59.83,1.799,271.04002
59.84,1.799,271.05801
59.85,1.799,271.076
59.86,1.799,271.09399
59.87,1.799,271.11198
59.88,1.799,271.12997
59.88,1.799,271.12997
59.89,1.799,271.14796
59.9,1.799,271.16595
59.91,1.799,271.18394
59.92,1.799,271.20193
59.93,1.799,271.21992
59.93,1.799,271.21992
59.94,1.799,271.23791
59.95,1.799,271.2559
59.96,1.799,271.27389
59.97,1.799,271.29188
59.98,1.799,271.30987
59.98,1.799,271.30987
59.99,1.799,271.32786
60,1.799,271.34585
60.01,1.799,271.36384
60.02,1.8,271.38184
60.03,1.8,271.39984
60.04,1.8,271.41784
60.04,1.8,271.41784
60.05,1.8,271.43584
60.06,1.8,271.45384
60.07,1.799,271.47183
60.08,1.799,271.48982
60.08,1.799,271.48982
60.09,1.799,271.50781
60.1,1.799,271.5258
60.11,1.798,271.54378
60.12,1.799,271.56177
60.13,1.799,271.57976
60.13,1.799,271.57976
60.14,1.799,271.59775
60.15,1.799,271.61574
60.16,1.798,271.63372
60.17,1.798,271.6517
60.18,1.798,271.66968
60.18,1.798,271.66968
60.19,1.798,271.68766
60.2,1.798,271.70564
60.21,1.798,271.72362
60.22,1.798,271.7416
60.23,1.799,271.75959
60.23,1.799,271.75959
60.24,1.799,271.77758
60.25,1.798,271.79556
60.26,1.798,271.81354
60.27,1.799,271.83153
60.28,1.799,271.84952
60.29,1.799,271.86751
60.29,1.799,271.86751
60.3,1.799,271.8855
60.31,1.799,271.90349
60.32,1.799,271.92148
60.33,1.799,271.93947
60.33,1.799,271.93947
60.34,1.799,271.95746
60.35,1.799,271.97545
60.36,1.799,271.99344
60.37,1.799,272.01143
60.38,1.799,272.02942
60.38,1.799,272.02942
60.39,1.799,272.04741
60.4,1.799,272.0654
60.41,1.799,272.08339
60.42,1.799,272.10138
60.43,1.799,272.11937
60.43,1.798,272.11937
60.44,1.798,272.13735
60.45,1.798,272.15533
60.46,1.798,272.17331
60.47,1.798,272.19129
60.48,1.798,272.20927
60.48,1.798,272.20927
60.49,1.798,272.22725
60.5,1.798,272.24523
60.51,1.798,272.26321
60.52,1.798,272.28119
60.53,1.798,272.29917
60.53,1.799,272.29917
60.54,1.799,272.31716
60.55,1.798,272.33514
60.56,1.798,272.35312
60.57,1.798,272.3711
60.58,1.798,272.38908
60.58,1.798,272.38908
60.59,1.798,272.40706
60.6,1.798,272.42504
60.61,1.798,272.44302
60.62,1.798,272.461
60.63,1.798,272.47898
60.63,1.798,272.47898
60.64,1.798,272.49696
60.65,1.797,272.51493
60.66,1.797,272.5329
60.67,1.797,272.55087
60.68,1.797,272.56884
60.68,1.797,272.56884
60.69,1.797,272.58681
60.7,1.797,272.60478
60.71,1.796,272.62274
60.72,1.796,272.6407
60.73,1.796,272.65866
60.74,1.796,272.67662
60.74,1.796,272.67662
60.75,1.796,272.69458
60.76,1.796,272.71254
60.77,1.796,272.7305
60.78,1.796,272.74846
60.78,1.797,272.74846
60.79,1.797,272.76643
60.8,1.797,272.7844
60.81,1.797,272.80237
60.82,1.797,272.82034
60.83,1.796,272.8383
60.83,1.796,272.8383
60.84,1.796,272.85626
60.85,1.796,272.87422
60.86,1.796,272.89218
60.87,1.796,272.91014
60.88,1.796,272.9281
60.88,1.796,272.9281
60.89,1.796,272.94606
60.9,1.796,272.96402
60.91,1.796,272.98198
60.92,1.796,272.99994
60.93,1.796,273.0179
60.93,1.796,273.0179
60.94,1.795,273.03585
60.95,1.796,273.05381
60.96,1.796,273.07177
60.97,1.795,273.08972
60.98,1.795,273.10767
60.99,1.795,273.12562
60.99,1.795,273.12562
61,1.795,273.14357
61.01,1.795,273.16152
61.02,1.795,273.17947
61.03,1.795,273.19742
61.03,1.795,273.19742
61.04,1.795,273.21537
61.05,1.795,273.23332
61.06,1.795,273.25127
61.07,1.795,273.26922
61.08,1.795,273.28717
61.08,1.795,273.28717
61.09,1.795,273.30512
61.1,1.796,273.32308
61.11,1.796,273.34104
61.12,1.795,273.35899
61.13,1.795,273.37694
61.13,1.795,273.37694
61.14,1.795,273.39489
61.15,1.795,273.41284
61.16,1.795,273.43079
61.17,1.794,273.44873
61.18,1.794,273.46667
61.18,1.794,273.46667
61.19,1.794,273.48461
61.2,1.794,273.50255
61.21,1.794,273.52049
61.22,1.794,273.53843
61.23,1.794,273.55637
61.24,1.794,273.57431
61.24,1.794,273.57431
61.25,1.794,273.59225
61.26,1.794,273.61019
61.27,1.794,273.62813
61.28,1.794,273.64607
61.28,1.793,273.64607
61.29,1.793,273.664
61.3,1.793,273.68193
61.31,1.793,273.69986
61.32,1.793,273.71779
61.33,1.793,273.73572
61.33,1.793,273.73572
61.34,1.793,273.75365
61.35,1.793,273.77158
61.36,1.793,273.78951
61.37,1.793,273.80744
61.38,1.793,273.82537
61.38,1.793,273.82537
61.39,1.793,273.8433
61.4,1.793,273.86123
61.41,1.793,273.87916
61.42,1.794,273.8971
61.43,1.794,273.91504
61.44,1.794,273.93298
61.44,1.794,273.93298
61.45,1.795,273.95093
61.46,1.795,273.96888
61.47,1.795,273.98683
61.48,1.795,274.00478
61.48,1.795,274.00478
61.49,1.794,274.02272
61.5,1.794,274.04066
61.51,1.794,274.0586
61.52,1.794,274.07654
61.53,1.794,274.09448
61.53,1.794,274.09448
61.54,1.794,274.11242
61.55,1.794,274.13036
61.56,1.793,274.14829
61.57,1.793,274.16622
61.58,1.793,274.18415
61.58,1.793,274.18415
61.59,1.793,274.20208
61.6,1.793,274.22001
61.61,1.794,274.23795
61.62,1.794,274.25589
61.63,1.794,274.27383
61.63,1.794,274.27383
61.64,1.795,274.29178
61.65,1.795,274.30973
61.66,1.795,274.32768
61.67,1.795,274.34563
61.68,1.795,274.36358
61.68,1.795,274.36358
61.69,1.795,274.38153
61.7,1.795,274.39948
61.71,1.795,274.41743
61.72,1.795,274.43538
61.73,1.795,274.45333
61.74,1.795,274.47128
61.74,1.795,274.47128
61.75,1.795,274.48923
61.76,1.796,274.50719
61.77,1.796,274.52515
61.78,1.795,274.5431
61.78,1.795,274.5431
61.79,1.795,274.56105
61.8,1.795,274.579
61.81,1.794,274.59694
61.82,1.794,274.61488
61.83,1.794,274.63282
61.83,1.794,274.63282
61.84,1.794,274.65076
61.85,1.794,274.6687
61.86,1.794,274.68664
61.87,1.794,274.70458
61.88,1.794,274.72252
61.88,1.794,274.72252
61.89,1.794,274.74046
61.9,1.794,274.7584
61.91,1.794,274.77634
61.92,1.794,274.79428
61.93,1.794,274.81222
61.93,1.794,274.81222
61.94,1.794,274.83016
61.95,1.794,274.8481
61.96,1.794,274.86604
61.97,1.794,274.88398
61.98,1.794,274.90192
61.99,1.794,274.91986
61.99,1.794,274.91986
62,1.794,274.9378
62.01,1.794,274.95574
62.02,1.794,274.97368
62.03,1.794,274.99162
62.04,1.794,275.00956
62.04,1.794,275.00956
62.05,1.794,275.0275
62.06,1.794,275.04544
62.07,1.794,275.06338
62.08,1.794,275.08132
62.09,1.793,275.09925
62.09,1.793,275.09925
62.1,1.793,275.11718
62.11,1.793,275.13511
62.12,1.793,275.15304
62.13,1.793,275.17097
62.13,1.793,275.17097
62.14,1.793,275.1889
62.15,1.793,275.20683
62.16,1.793,275.22476
62.17,1.794,275.2427
62.18,1.794,275.26064
62.18,1.794,275.26064
62.19,1.794,275.27858
62.2,1.794,275.29652
62.21,1.795,275.31447
62.22,1.795,275.33242
62.23,1.795,275.35037
62.23,1.795,275.35037
62.24,1.795,275.36832
62.25,1.795,275.38627
62.26,1.795,275.40422
62.27,1.795,275.42217
62.28,1.795,275.44012
62.28,1.795,275.44012
62.29,1.795,275.45807
62.3,1.794,275.47601
62.31,1.794,275.49395
62.32,1.794,275.51189
62.33,1.794,275.52983
62.34,1.794,275.54777
62.34,1.794,275.54777
62.35,1.794,275.56571
62.36,1.794,275.58365
62.37,1.794,275.60159
62.38,1.794,275.61953
62.39,1.795,275.63748
62.39,1.795,275.63748
62.4,1.795,275.65543
62.41,1.794,275.67337
62.42,1.794,275.69131
62.43,1.794,275.70925
62.44,1.794,275.72719
62.44,1.794,275.72719
62.45,1.794,275.74513
62.46,1.794,275.76307
62.47,1.795,275.78102
62.48,1.795,275.79897
62.48,1.795,275.79897
62.49,1.795,275.81692
62.5,1.795,275.83487
62.51,1.794,275.85281
62.52,1.794,275.87075
62.53,1.794,275.88869
62.53,1.794,275.88869
62.54,1.794,275.90663
62.55,1.794,275.92457
62.56,1.794,275.94251
62.57,1.794,275.96045
62.58,1.794,275.97839
62.58,1.794,275.97839
62.59,1.794,275.99633
62.6,1.794,276.01427
62.61,1.794,276.03221
62.62,1.794,276.05015
62.63,1.794,276.06809
62.64,1.794,276.08603
62.64,1.794,276.08603
62.65,1.794,276.10397
62.66,1.793,276.1219
62.67,1.793,276.13983
62.68,1.793,276.15776
62.68,1.793,276.15776
62.69,1.793,276.17569
62.7,1.793,276.19362
62.71,1.793,276.21155
62.72,1.793,276.22948
62.73,1.793,276.24741
62.73,1.793,276.24741
62.74,1.793,276.26534
62.75,1.793,276.28327
62.76,1.792,276.30119
62.77,1.792,276.31911
62.78,1.792,276.33703
62.78,1.792,276.33703
62.79,1.792,276.35495
62.8,1.792,276.37287
62.81,1.792,276.39079
62.82,1.792,276.40871
62.83,1.792,276.42663
62.83,1.792,276.42663
62.84,1.792,276.44455
62.85,1.792,276.46247
62.86,1.793,276.4804
62.87,1.793,276.49833
62.88,1.792,276.51625
62.88,1.792,276.51625
62.89,1.792,276.53417
62.9,1.792,276.55209
62.91,1.792,276.57001
62.92,1.792,276.58793
62.93,1.792,276.60585
62.93,1.792,276.60585
62.94,1.792,276.62377
62.95,1.792,276.64169
62.96,1.792,276.65961
62.97,1.792,276.67753
62.98,1.792,276.69545
62.98,1.792,276.69545
62.99,1.792,276.71337
63,1.792,276.73129
63.01,1.792,276.74921
63.02,1.792,276.76713
63.03,1.792,276.78505
63.03,1.792,276.78505
63.04,1.792,276.80297
63.05,1.792,276.82089
63.06,1.792,276.83881
63.07,1.792,276.85673
63.08,1.792,276.87465
63.08,1.792,276.87465
63.09,1.792,276.89257
63.1,1.792,276.91049
63.11,1.792,276.92841
63.12,1.792,276.94633
63.13,1.792,276.96425
63.13,1.792,276.96425
63.14,1.792,276.98217
63.15,1.792,277.00009
63.16,1.792,277.01801
63.17,1.792,277.03593
63.18,1.792,277.05385
63.18,1.791,277.05385
63.19,1.791,277.07176
63.2,1.791,277.08967
63.21,1.791,277.10758
63.22,1.791,277.12549
63.23,1.79,277.14339
63.24,1.79,277.16129
63.24,1.79,277.16129
63.25,1.79,277.17919
63.26,1.79,277.19709
63.27,1.79,277.21499
63.28,1.79,277.23289
63.28,1.79,277.23289
63.29,1.79,277.25079
63.3,1.791,277.2687
63.31,1.791,277.28661
63.32,1.791,277.30452
63.33,1.791,277.32243
63.33,1.791,277.32243
63.34,1.791,277.34034
63.35,1.79,277.35824
63.36,1.79,277.37614
63.37,1.79,277.39404
63.38,1.79,277.41194
63.39,1.79,277.42984
63.39,1.79,277.42984
63.4,1.79,277.44774
63.41,1.789,277.46563
63.42,1.789,277.48352
63.43,1.789,277.50141
63.43,1.789,277.50141
63.44,1.79,277.51931
63.45,1.79,277.53721
63.46,1.79,277.55511
63.47,1.79,277.57301
63.48,1.79,277.59091
63.49,1.79,277.60881
63.49,1.79,277.60881
63.5,1.79,277.62671
63.51,1.79,277.64461
63.52,1.79,277.66251
63.53,1.79,277.68041
63.54,1.79,277.69831
63.54,1.79,277.69831
63.55,1.79,277.71621
63.56,1.79,277.73411
63.57,1.79,277.75201
63.58,1.79,277.76991
63.58,1.79,277.76991
63.59,1.79,277.78781
63.6,1.79,277.80571
63.61,1.791,277.82362
63.62,1.791,277.84153
63.63,1.791,277.85944
63.64,1.79,277.87734
63.64,1.79,277.87734
63.65,1.79,277.89524
63.66,1.79,277.91314
63.67,1.79,277.93104
63.68,1.79,277.94894
63.69,1.79,277.96684
63.69,1.79,277.96684
63.7,1.79,277.98474
63.71,1.79,278.00264
63.72,1.791,278.02055
63.73,1.791,278.03846
63.74,1.791,278.05637
63.74,1.791,278.05637
63.75,1.791,278.07428
63.76,1.791,278.09219
63.77,1.791,278.1101
63.78,1.791,278.12801
63.79,1.791,278.14592
63.79,1.791,278.14592
63.8,1.791,278.16383
63.81,1.791,278.18174
63.82,1.791,278.19965
63.83,1.791,278.21756
63.84,1.791,278.23547
63.84,1.791,278.23547
63.85,1.791,278.25338
63.86,1.791,278.27129
63.87,1.791,278.2892
63.88,1.792,278.30712
63.88,1.792,278.30712
63.89,1.792,278.32504
63.9,1.792,278.34296
63.91,1.792,278.36088
63.92,1.792,278.3788
63.93,1.792,278.39672
63.93,1.792,278.39672
63.94,1.792,278.41464
63.95,1.792,278.43256
63.96,1.792,278.45048
63.97,1.792,278.4684
63.98,1.792,278.48632
63.99,1.792,278.50424
63.99,1.792,278.50424
64,1.792,278.52216
64.01,1.792,278.54008
64.02,1.792,278.558
64.03,1.792,278.57592
64.03,1.792,278.57592
64.04,1.792,278.59384
64.05,1.792,278.61176
64.06,1.792,278.62968
64.07,1.792,278.6476
64.08,1.792,278.66552
64.09,1.792,278.68344
64.09,1.792,278.68344
64.1,1.792,278.70136
64.11,1.792,278.71928
64.12,1.792,278.7372
64.13,1.792,278.75512
64.13,1.792,278.75512
64.14,1.792,278.77304
64.15,1.792,278.79096
64.16,1.792,278.80888
64.17,1.791,278.82679
64.18,1.791,278.8447
64.19,1.792,278.86262
64.19,1.792,278.86262
64.2,1.792,278.88054
64.21,1.792,278.89846
64.22,1.792,278.91638
64.23,1.792,278.9343
64.24,1.792,278.95222
64.24,1.792,278.95222
64.25,1.792,278.97014
64.26,1.792,278.98806
64.27,1.792,279.00598
64.28,1.792,279.0239
64.29,1.792,279.04182
64.29,1.792,279.04182
64.3,1.792,279.05974
64.31,1.792,279.07766
64.32,1.792,279.09558
64.33,1.792,279.1135
64.34,1.793,279.13143
64.34,1.793,279.13143
64.35,1.792,279.14935
64.36,1.792,279.16727
64.37,1.792,279.18519
64.38,1.792,279.20311
64.38,1.792,279.20311
64.39,1.792,279.22103
64.4,1.792,279.23895
64.41,1.792,279.25687
64.42,1.792,279.27479
64.43,1.792,279.29271
64.44,1.792,279.31063
64.44,1.792,279.31063
64.45,1.792,279.32855
64.46,1.792,279.34647
64.47,1.792,279.36439
64.48,1.793,279.38232
64.49,1.793,279.40025
64.49,1.793,279.40025
64.5,1.793,279.41818
64.51,1.793,279.43611
64.52,1.793,279.45404
64.53,1.793,279.47197
64.54,1.793,279.4899
64.54,1.793,279.4899
64.55,1.793,279.50783
64.56,1.793,279.52576
64.57,1.793,279.54369
64.58,1.793,279.56162
64.58,1.794,279.56162
64.59,1.793,279.57955
64.6,1.793,279.59748
64.61,1.793,279.61541
64.62,1.793,279.63334
64.63,1.793,279.65127
64.64,1.793,279.6692
64.64,1.793,279.6692
64.65,1.793,279.68713
64.66,1.794,279.70507
64.67,1.794,279.72301
64.68,1.794,279.74095
64.69,1.794,279.75889
64.69,1.794,279.75889
64.7,1.794,279.77683
64.71,1.794,279.79477
64.72,1.793,279.8127
64.73,1.793,279.83063
64.74,1.793,279.84856
64.74,1.793,279.84856
64.75,1.793,279.86649
64.76,1.793,279.88442
64.77,1.793,279.90235
64.78,1.793,279.92028
64.79,1.793,279.93821
64.79,1.793,279.93821
64.8,1.794,279.95615
64.81,1.794,279.97409
64.82,1.794,279.99203
64.83,1.794,280.00997
64.83,1.794,280.00997
64.84,1.794,280.02791
64.85,1.794,280.04585
64.86,1.793,280.06378
64.87,1.793,280.08171
64.88,1.793,280.09964
64.89,1.792,280.11756
64.89,1.792,280.11756
64.9,1.792,280.13548
64.91,1.792,280.1534
64.92,1.792,280.17132
64.93,1.792,280.18924
64.94,1.792,280.20716
64.94,1.793,280.20716
64.95,1.793,280.22509
64.96,1.793,280.24302
64.97,1.793,280.26095
64.98,1.793,280.27888
64.99,1.793,280.29681
64.99,1.793,280.29681
65,1.793,280.31474
65.01,1.793,280.33267
65.02,1.793,280.3506
65.03,1.793,280.36853
65.04,1.792,280.38645
65.04,1.792,280.38645
65.05,1.792,280.40437
65.06,1.792,280.42229
65.07,1.792,280.44021
65.08,1.792,280.45813
65.09,1.793,280.47606
65.09,1.793,280.47606
65.1,1.793,280.49399
65.11,1.793,280.51192
65.12,1.793,280.52985
65.13,1.793,280.54778
65.14,1.793,280.56571
65.14,1.793,280.56571
65.15,1.793,280.58364
65.16,1.793,280.60157
65.17,1.794,280.61951
65.18,1.794,280.63745
65.18,1.794,280.63745
65.19,1.794,280.65539
65.2,1.794,280.67333
65.21,1.794,280.69127
65.22,1.794,280.70921
65.23,1.793,280.72714
65.24,1.793,280.74507
65.24,1.793,280.74507
65.25,1.793,280.763
65.26,1.793,280.78093
65.27,1.793,280.79886
65.28,1.793,280.81679
65.29,1.793,280.83472
65.29,1.793,280.83472
65.3,1.793,280.85265
65.31,1.793,280.87058
65.32,1.793,280.88851
65.33,1.793,280.90644
65.34,1.793,280.92437
65.34,1.793,280.92437
65.35,1.793,280.9423
65.36,1.793,280.96023
65.37,1.793,280.97816
65.38,1.793,280.99609
65.39,1.793,281.01402
65.39,1.793,281.01402
65.4,1.793,281.03195
65.41,1.793,281.04988
65.42,1.793,281.06781
65.43,1.793,281.08574
65.44,1.794,281.10368
65.44,1.794,281.10368
65.45,1.794,281.12162
65.46,1.794,281.13956
65.47,1.794,281.1575
65.48,1.794,281.17544
65.49,1.794,281.19338
65.49,1.794,281.19338
65.5,1.794,281.21132
65.51,1.793,281.22925
65.52,1.793,281.24718
65.53,1.793,281.26511
65.54,1.793,281.28304
65.54,1.793,281.28304
65.55,1.794,281.30098
65.56,1.794,281.31892
65.57,1.794,281.33686
65.58,1.794,281.3548
65.59,1.794,281.37274
65.59,1.793,281.37274
65.6,1.793,281.39067
65.61,1.793,281.4086
65.62,1.793,281.42653
65.63,1.793,281.44446
65.64,1.793,281.46239
65.64,1.793,281.46239
65.65,1.793,281.48032
65.66,1.794,281.49826
65.67,1.794,281.5162
65.68,1.794,281.53414
65.69,1.794,281.55208
65.69,1.794,281.55208
65.7,1.794,281.57002
65.71,1.794,281.58796
65.72,1.794,281.6059
65.73,1.794,281.62384
65.74,1.795,281.64179
65.74,1.795,281.64179
65.75,1.795,281.65974
65.76,1.795,281.67769
65.77,1.795,281.69564
65.78,1.795,281.71359
65.79,1.795,281.73154
65.79,1.795,281.73154
65.8,1.795,281.74949
65.81,1.795,281.76744
65.82,1.795,281.78539
65.83,1.795,281.80334
65.84,1.795,281.82129
65.84,1.795,281.82129
65.85,1.795,281.83924
65.86,1.795,281.85719
65.87,1.795,281.87514
65.88,1.795,281.89309
65.89,1.795,281.91104
65.89,1.796,281.91104
65.9,1.796,281.929
65.91,1.796,281.94696
65.92,1.796,281.96492
65.93,1.796,281.98288
65.94,1.796,282.00084
65.94,1.796,282.00084
65.95,1.796,282.0188
65.96,1.796,282.03676
65.97,1.796,282.05472
65.98,1.796,282.07268
65.99,1.796,282.09064
65.99,1.795,282.09064
66,1.795,282.10859
66.01,1.795,282.12654
66.02,1.795,282.14449
66.03,1.795,282.16244
66.04,1.795,282.18039
66.04,1.796,282.18039
66.05,1.796,282.19835
66.06,1.796,282.21631
66.07,1.796,282.23427
66.08,1.796,282.25223
66.09,1.796,282.27019
66.09,1.796,282.27019
66.1,1.796,282.28815
66.11,1.795,282.3061
66.12,1.795,282.32405
66.13,1.795,282.342
66.14,1.795,282.35995
66.14,1.795,282.35995
66.15,1.795,282.3779
66.16,1.795,282.39585
66.17,1.795,282.4138
66.18,1.794,282.43174
66.19,1.794,282.44968
66.19,1.794,282.44968
66.2,1.794,282.46762
66.21,1.794,282.48556
66.22,1.794,282.5035
66.23,1.794,282.52144
66.24,1.794,282.53938
66.24,1.795,282.53938
66.25,1.795,282.55733
66.26,1.795,282.57528
66.27,1.795,282.59323
66.28,1.795,282.61118
66.29,1.794,282.62912
66.29,1.794,282.62912
66.3,1.794,282.64706
66.31,1.794,282.665
66.32,1.794,282.68294
66.33,1.794,282.70088
66.34,1.794,282.71882
66.34,1.794,282.71882
66.35,1.794,282.73676
66.36,1.794,282.7547
66.37,1.794,282.77264
66.38,1.794,282.79058
66.39,1.794,282.80852
66.39,1.794,282.80852
66.4,1.794,282.82646
66.41,1.794,282.8444
66.42,1.794,282.86234
66.43,1.794,282.88028
66.44,1.794,282.89822
66.44,1.794,282.89822
66.45,1.794,282.91616
66.46,1.794,282.9341
66.47,1.794,282.95204
66.48,1.794,282.96998
66.49,1.794,282.98792
66.49,1.794,282.98792
66.5,1.794,283.00586
66.51,1.794,283.0238
66.52,1.795,283.04175
66.53,1.795,283.0597
66.54,1.795,283.07765
66.54,1.795,283.07765
66.55,1.795,283.0956
66.56,1.795,283.11355
66.57,1.795,283.1315
66.58,1.795,283.14945
66.59,1.795,283.1674
66.59,1.795,283.1674
66.6,1.795,283.18535
66.61,1.796,283.20331
66.62,1.796,283.22127
66.63,1.796,283.23923
66.64,1.795,283.25718
66.64,1.795,283.25718
66.65,1.795,283.27513
66.66,1.795,283.29308
66.67,1.795,283.31103
66.68,1.794,283.32897
66.69,1.794,283.34691
66.7,1.794,283.36485
66.7,1.795,283.36485
66.71,1.795,283.3828
66.72,1.795,283.40075
66.73,1.795,283.4187
66.74,1.795,283.43665
66.74,1.796,283.43665
66.75,1.796,283.45461
66.76,1.796,283.47257
66.77,1.796,283.49053
66.78,1.796,283.50849
66.79,1.796,283.52645
66.8,1.796,283.54441
66.8,1.796,283.54441
66.81,1.796,283.56237
66.82,1.796,283.58033
66.83,1.796,283.59829
66.84,1.796,283.61625
66.84,1.796,283.61625
66.85,1.796,283.63421
66.86,1.796,283.65217
66.87,1.797,283.67014
66.88,1.797,283.68811
66.89,1.797,283.70608
66.89,1.797,283.70608
66.9,1.796,283.72404
66.91,1.796,283.742
66.92,1.796,283.75996
66.93,1.796,283.77792
66.94,1.796,283.79588
66.94,1.796,283.79588
66.95,1.796,283.81384
66.96,1.796,283.8318
66.97,1.796,283.84976
66.98,1.796,283.86772
66.99,1.796,283.88568
66.99,1.797,283.88568
67,1.797,283.90365
67.01,1.797,283.92162
67.02,1.798,283.9396
67.03,1.798,283.95758
67.04,1.798,283.97556
67.04,1.798,283.97556
67.05,1.798,283.99354
67.06,1.798,284.01152
67.07,1.798,284.0295
67.08,1.798,284.04748
67.09,1.798,284.06546
67.09,1.798,284.06546
67.1,1.798,284.08344
67.11,1.798,284.10142
67.12,1.798,284.1194
67.13,1.798,284.13738
67.14,1.798,284.15536
67.14,1.799,284.15536
67.15,1.799,284.17335
67.16,1.799,284.19134
67.17,1.799,284.20933
67.18,1.799,284.22732
67.19,1.799,284.24531
67.19,1.799,284.24531
67.2,1.799,284.2633
67.21,1.799,284.28129
67.22,1.799,284.29928
67.23,1.799,284.31727
67.24,1.799,284.33526
67.24,1.799,284.33526
67.25,1.799,284.35325
67.26,1.799,284.37124
67.27,1.799,284.38923
67.28,1.799,284.40722
67.29,1.799,284.42521
67.29,1.799,284.42521
67.3,1.799,284.4432
67.31,1.799,284.46119
67.32,1.799,284.47918
67.33,1.799,284.49717
67.34,1.799,284.51516
67.34,1.799,284.51516
67.35,1.799,284.53315
67.36,1.799,284.55114
67.37,1.8,284.56914
67.38,1.8,284.58714
67.39,1.8,284.60514
67.39,1.8,284.60514
67.4,1.8,284.62314
67.41,1.8,284.64114
67.42,1.8,284.65914
67.43,1.8,284.67714
67.44,1.8,284.69514
67.44,1.799,284.69514
67.45,1.799,284.71313
67.46,1.799,284.73112
67.47,1.799,284.74911
67.48,1.799,284.7671
67.49,1.798,284.78508
67.5,1.798,284.80306
